model_name,record_idx,relation_pair_id,recipient_family,donor_family,layer_idx,final_label,relation_transfer,overwrite,failure,switch_strength
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-9
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-9
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-9
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-9
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-9
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,14,failure,0,0,1,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,16,failure,0,0,1,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,18,failure,0,0,1,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,20,failure,0,0,1,-2
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,28,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,30,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,32,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,105,part_recv__past_donor,present_participle,past_tense,34,relation_transfer,1,0,0,-4
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,14,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,16,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,18,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,20,failure,0,0,1,-11
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,28,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,30,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,32,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,106,part_recv__past_donor,present_participle,past_tense,34,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,14,failure,0,0,1,-11
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,16,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,28,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,30,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,32,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,107,part_recv__past_donor,present_participle,past_tense,34,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,14,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,16,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,18,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,20,failure,0,0,1,-11
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,22,overwrite,0,1,0,2
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,24,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,26,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,28,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,30,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,32,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,108,part_recv__past_donor,present_participle,past_tense,34,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-10
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,109,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-8
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-8
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-8
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-8
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,16,overwrite,0,1,0,-1
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,18,overwrite,0,1,0,-1
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,20,overwrite,0,1,0,-1
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,-7
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,110,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,4,overwrite,0,1,0,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,-8
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,111,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-8
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,24,failure,0,0,1,-10
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,2
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,112,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-10
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,18,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,-7
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,-7
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,113,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-8
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,114,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,24,failure,0,0,1,-10
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,115,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-12
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-12
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,10,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,12,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,14,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,16,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,116,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-8
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-8
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-8
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,24,failure,0,0,1,-10
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,117,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-6
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-7
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-7
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,20,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,22,failure,0,0,1,-10
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,24,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,26,overwrite,0,1,0,-2
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,28,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,30,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,32,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,118,opp_recv__comp_donor,opposite,comparative,34,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,14,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,16,failure,0,0,1,-8
Qwen/Qwen2.5-3B,119,opp_recv__comp_donor,opposite,comparative,18,failure,0,0,1,-10
