model_name,pair_name,family,item_index,entity,prompt,gold_answer,generated_text,pred_phrase,pred_clean,exact_family_match,gold_token_count,gold_token_mode,first_gold_token_id,first_gold_token_str,top1_token,top1_matches_first_gold,first_token_margin,first_token_rank,first_token_prob,top10_tokens,item_quality
microsoft/phi-2,capital__language,capital,19,Egypt,The capital of Egypt is,cairo,"The capital of Egypt is Cairo.
",cairo,cairo,1,2,leading_space,1275, ca,Cairo,0,6.4766035079956055,687,1.985798689929652e-06," Cairo | ..."" | ... | ..."" | : |  Alexandria |  not |   |  __ | "",",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,20,Portugal,The capital of Portugal is,lisbon,"The capital of Portugal is Lisbon.
",lisbon,lisbon,1,3,leading_space,300, l,Lisbon,0,8.288910046219826,287,1.2943432921019848e-05, Lisbon |  located |  the |  called |  not | : |  also |  Lis |  a |  Port,keep_borderline
microsoft/phi-2,capital__language,capital,21,Romania,The capital of Romania is,bucharest,"The capital of Romania is Bucharest.
",bucharest,bucharest,1,3,leading_space,275, b,Buch,0,7.460665464401245,459,2.025683716055937e-05, Buch |  the |  located |  called |  in |  not |  Bras | : |  also |  currently,keep_borderline
microsoft/phi-2,capital__language,capital,22,Austria,The capital of Austria is,vienna,"The capital of Austria is Vienna.
    How many more tickets",vienna,vienna,1,2,leading_space,25357, vi,Vienna,0,5.79984375834465,1209,1.1647260862446274e-06," Vienna |  not | : |  Sal |  the |  located | ... |  < | "" | ...""",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,23,Belgium,The capital of Belgium is,brussels,"The capital of Belgium is Brussels.
",brussels,brussels,1,3,leading_space,865, br,Brussels,0,8.06064236164093,320,2.14547872019466e-05, Brussels |  Ant | : |  not |  the |  located | ... |   |  Paris |  called,keep_borderline
microsoft/phi-2,capital__language,capital,24,Switzerland,The capital of Switzerland is,bern,"The capital of Switzerland is Bern.
",bern,bern,1,2,leading_space,275, b,Bern,0,7.66489839553833,385,3.2569576433161274e-05," Bern |  Zurich |  Geneva |  Z | ... |  not | : | ..."" | "" |  ",keep_borderline
microsoft/phi-2,capital__language,capital,25,Czechia,The capital of Czechia is,prague,"The capital of Czechia is Prague.

Exercise 2:",prague,prague,1,2,leading_space,778, pr,Prague,0,9.915727317333221,111,7.070119318086654e-05, Prague |  Br |  the |  located |  called |  Pra |  also |  a |  in |  Ol,keep_borderline
microsoft/phi-2,capital__language,capital,26,Peru,The capital of Peru is,lima,"The capital of Peru is Lima.
",lima,lima,1,2,leading_space,1761, lim,Lima,0,2.5884538888931274,7851,1.285845598886226e-07," Lima |  C |  called |  located |  the | ..."" |  known |  _ | : |  __",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,27,Argentina,The capital of Argentina is,buenos aires,"The capital of Argentina is Buenos Aires.
",buenos aires,buenos aires,1,4,leading_space,809, bu,Buenos,0,5.978532820940018,1110,1.1159804671478923e-06," Buenos | : |  Ros | ..."" |  called |  Santiago |  located | "" |  _ |  not",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,28,Colombia,The capital of Colombia is,bogota,"The capital of Colombia is Bogotá.
",bogotá,bogota,1,2,leading_space,22922, bog,Bog,0,3.1847716569900513,6086,4.557153232553901e-08," Bog |  Med | : |  Colombia |  the |  __ | ..."" |  not | "" |  Cart",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,29,Saudi Arabia,The capital of Saudi Arabia is,riyadh,"The capital of Saudi Arabia is Riyadh.
",riyadh,riyadh,1,3,leading_space,374, r,Riyadh,0,8.438351765275002,269,1.7106931409216486e-05, Riyadh |  J |  the |  Mecca | : |  located |  Cairo |  called |  a |  known,keep_borderline
microsoft/phi-2,capital__language,capital,30,Qatar,The capital of Qatar is,doha,"The capital of Qatar is Doha.
",doha,doha,1,2,leading_space,466, do,D,0,4.138486601412296,3585,5.797695621367893e-07," D |  the |  located |  called |  Al |  a | : | ..."" |  known |  Abu",generation_ok_but_logit_weak
microsoft/phi-2,capital__language,capital,31,UAE,The capital of UAE is,abu dhabi,"The capital of UAE is Abu Dhabi.
",abu dhabi,abu dhabi,1,4,leading_space,450, ab,Abu,0,8.511100187897682,239,1.3267146641737781e-05," Abu |  Dubai |  Shar | : |  Al |  UAE |  the |  Riyadh | "" |  _",keep_borderline
microsoft/phi-2,capital__language,capital,32,Nigeria,The capital of Nigeria is,abuja,"The capital of Nigeria is Abuja.
",abuja,abuja,1,3,leading_space,450, ab,Abu,0,7.433347761631012,466,4.5945989768370055e-06," Abu |  Lag |  _ | : |  not |  the |  __ |   | ... | ...""",keep_borderline
microsoft/phi-2,capital__language,capital,33,Kenya,The capital of Kenya is,nairobi,"The capital of Kenya is Nairobi.
",nairobi,nairobi,1,3,leading_space,299, n,N,0,9.12029005587101,180,4.9198024498764426e-05," N | ..."" | : |  _ |  the |   |  M |  not | ... |  called",keep_borderline
microsoft/phi-2,capital__language,language,1,France,The official language of France is,french,"The official language of France is French.
",french,french,1,1,leading_space,48718, french,French,0,12.217981576919556,27,0.0004719654389191419," French |  the |  not |   |  also |  a | , |  English |  indeed |  still",keep_strong
microsoft/phi-2,capital__language,language,2,Germany,The official language of Germany is,german,"The official language of Germany is German.
",german,german,1,2,leading_space,308, g,German,0,8.904738545417786,282,3.4959732602146687e-06, German |  not |  the |  Standard |  English |  still |  a |  actually |  also |  High,keep_borderline
microsoft/phi-2,capital__language,language,3,Italy,The official language of Italy is,italian,"The official language of Italy is Italian, which is spoken by the majority",italian,italian,1,2,leading_space,340, it,Italian,0,13.293048560619354,19,0.0004711842047981918," Italian |  the |  not |  Latin |  standard |  also |  Standard |  actually | , |  ",keep_strong
microsoft/phi-2,capital__language,language,4,Spain,The official language of Spain is,spanish,"The official language of Spain is Spanish, which is spoken by the majority",spanish,spanish,1,2,leading_space,599, sp,Spanish,0,10.792290568351746,83,4.669424379244447e-05," Spanish |  Cast |  the |  not |  Catalan |  also |  still |  cast | , |  a",keep_borderline
microsoft/phi-2,capital__language,language,5,Russia,The official language of Russia is,russian,"The official language of Russia is Russian, which is spoken by the majority",russian,russian,1,2,leading_space,374, r,Russian,0,9.100731045007706,217,1.2293911822780501e-05," Russian |  the |  not |  a |  also | , |  English |  primarily |  now |  still",keep_borderline
microsoft/phi-2,capital__language,language,6,Japan,The official language of Japan is,japanese,"The official language of Japan is Japanese, which is spoken by the majority",japanese,japanese,1,3,leading_space,474, j,Japanese,0,9.67456865310669,134,3.463889515842311e-05," Japanese |  the |  a |  Standard |  called | , |   |  also |  not |  English",keep_borderline
microsoft/phi-2,capital__language,language,7,South Korea,The official language of South Korea is,korean,"The official language of South Korea is Korean, which is written in Hangul",korean,korean,1,2,leading_space,479, k,Korean,0,9.221655756235123,254,5.079520178696839e-06," Korean |  the |  Hang |  a |  South |  English |  also |  not |  now | ,",keep_borderline
microsoft/phi-2,capital__language,language,8,Greece,The official language of Greece is,greek,"The official language of Greece is Greek, which is spoken by the majority",greek,greek,1,2,leading_space,308, g,Greek,0,8.024338692426682,423,9.060388038051315e-06," Greek |  Modern |  the |  Standard |  Ancient |  modern |  standard | , |  also |  not",keep_borderline
microsoft/phi-2,capital__language,language,9,Turkey,The official language of Turkey is,turkish,"The official language of Turkey is Turkish, which is spoken by the majority",turkish,turkish,1,2,leading_space,7858, tur,Turkish,0,12.753859469667077,36,9.090524690691382e-05," Turkish |  the |  also |  Arabic |  a |  now | , |  Ottoman |  Modern |  not",keep_strong
microsoft/phi-2,capital__language,language,10,Poland,The official language of Poland is,polish,"The official language of Poland is Polish, but there are also many other",polish,polish,1,1,leading_space,25245, polish,Polish,0,12.972124844789505,25,0.0006982602062635124," Polish |  the |  also |  not |  English |  now |  a | , |  Pol |  called",keep_strong
microsoft/phi-2,capital__language,language,11,Netherlands,The official language of Netherlands is,dutch,"The official language of Netherlands is Dutch, which is spoken by the majority",dutch,dutch,1,2,leading_space,288, d,Dutch,0,9.752794637344778,151,1.2468623936001677e-05," Dutch |  the |  English |  Standard |  also |  not |  ( |  a | , |  """,keep_borderline
microsoft/phi-2,capital__language,language,12,Sweden,The official language of Sweden is,swedish,"The official language of Sweden is Swedish, which is spoken by the majority",swedish,swedish,1,3,leading_space,1509, sw,Swedish,0,10.77890308201313,89,8.6583910160698e-05," Swedish |  the |  still |  a | , |  also |  now |  not |  English |  of",keep_borderline
microsoft/phi-2,capital__language,language,13,Norway,The official language of Norway is,norwegian,"The official language of Norway is Norwegian, which is spoken by the majority",norwegian,norwegian,1,2,leading_space,4249, nor,Norwegian,0,13.054998993873596,24,0.000536921143066138," Norwegian |  Bok |  N |  the |  also |  Norway | , |  a |  not |  still",keep_strong
microsoft/phi-2,capital__language,language,14,Denmark,The official language of Denmark is,danish,"The official language of Denmark is Danish, which is spoken by the majority",danish,danish,1,2,leading_space,288, d,Danish,0,10.955014504492283,79,5.731708733947016e-05," Danish |  the |  D |  a |  still |  also | , |  Norwegian |  not |  Dan",keep_borderline
microsoft/phi-2,capital__language,language,15,Finland,The official language of Finland is,finnish,"The official language of Finland is Finnish, which is spoken by the majority",finnish,finnish,1,3,leading_space,957, fin,Finnish,0,11.090246051549911,100,5.29672579432372e-05," Finnish |  the |  Swedish | , |  a |  also |  still |  Finland |  actually |  currently",keep_borderline
microsoft/phi-2,capital__language,language,16,Hungary,The official language of Hungary is,hungarian,"The official language of Hungary is Hungarian, which is spoken by the majority",hungarian,hungarian,1,2,leading_space,9174, hung,Hungarian,0,11.364113638177514,78,2.9166210879338905e-05," Hungarian |  the |  Mag |  German |  also |  currently |  still |  called | , |  now",keep_borderline
microsoft/phi-2,capital__language,language,17,Thailand,The official language of Thailand is,thai,"The official language of Thailand is Thai, which is spoken by the majority",thai,thai,1,2,leading_space,294, th,Thai,0,11.389799058437347,70,0.00018197337340097874, Thai |  the |  also |  a |   |  not |  Bah |  Standard |  officially |  English,keep_borderline
microsoft/phi-2,capital__language,language,18,Vietnam,The official language of Vietnam is,vietnamese,"The official language of Vietnam is Vietnamese, which is spoken by the majority",vietnamese,vietnamese,1,3,leading_space,410, v,Vietnamese,0,9.418761879205704,216,9.43685881793499e-06, Vietnamese |  the |  Ho |  a |  also |  Chinese |  Vietnam |  French |  H |  Latin,keep_borderline
microsoft/phi-2,capital__language,language,19,Egypt,The official language of Egypt is,arabic,"The official language of Egypt is Arabic, which is spoken by the majority",arabic,arabic,1,3,leading_space,610, ar,Arabic,0,12.977609932422638,18,0.0006710513844154775," Arabic |  Egyptian |  Modern |  the |  English |  Standard |  a |  modern |  French | ,",keep_strong
microsoft/phi-2,capital__language,language,20,Portugal,The official language of Portugal is,portuguese,"The official language of Portugal is Portuguese, which is spoken by the majority",portuguese,portuguese,1,3,leading_space,2493, port,Portuguese,0,10.439627841114998,113,3.2628417102387175e-05, Portuguese |  the |  Spanish |  Latin |  also |  Standard |  standard |  called |  a |  still,keep_borderline
microsoft/phi-2,capital__language,language,21,Romania,The official language of Romania is,romanian,"The official language of Romania is Romanian, which is a Romance language.",romanian,romanian,1,3,leading_space,374, r,Romanian,0,8.573220029473305,380,1.20425715977035e-06, Romanian |  Latin |  the |  Rom |  also |  Roman |  called |   |  Standard |  currently,keep_borderline
microsoft/phi-2,capital__language,language,22,Austria,The official language of Austria is,german,"The official language of Austria is German, but there are also other languages",german,german,1,2,leading_space,308, g,German,0,9.714673012495041,224,7.946605364850257e-06, German |  Austrian |  Standard |  the |  not |  standard |  also |  still |  a |  Aust,keep_borderline
microsoft/phi-2,capital__language,language,23,Belgium,The official language of Belgium is,dutch,"The official language of Belgium is Dutch, but French is also widely spoken",dutch,dutch,1,2,leading_space,288, d,Dutch,0,5.6439796686172485,1983,3.870634088798397e-07, Dutch |  French |  F |  a |  Belgian |  the |  not |  also |  German |  Wall,generation_ok_but_logit_weak
microsoft/phi-2,capital__language,language,24,Switzerland,The official language of Switzerland is,german,"The official language of Switzerland is German, but there are also many other",german,german,1,2,leading_space,308, g,German,0,8.190030992031097,530,5.972578946966678e-06, German |  Swiss |  French |  the |  not |  a |  actually |  ( |  four |  also,generation_ok_but_logit_weak
microsoft/phi-2,capital__language,language,25,Czechia,The official language of Czechia is,czech,"The official language of Czechia is Czech, which is also the official language",czech,czech,1,2,leading_space,269, c,Czech,0,11.902291659265757,42,0.00012782712292391807," Czech |  the |  now |  also |  standard |  a |  C |  still |  officially | ,",keep_strong
microsoft/phi-2,capital__language,language,26,Peru,The official language of Peru is,spanish,"The official language of Peru is Spanish, but Quechua and A",spanish,spanish,1,2,leading_space,599, sp,Spanish,0,11.361512869596481,59,3.081478280364536e-05," Spanish |  Que |  the |  Per |  Portuguese |  Peru |  Cast |  "" |  a |  also",keep_borderline
microsoft/phi-2,capital__language,language,27,Argentina,The official language of Argentina is,spanish,"The official language of Argentina is Spanish, but there are also many indigenous",spanish,spanish,1,2,leading_space,599, sp,Spanish,0,12.347762264311314,44,4.315885962569155e-05," Spanish |  the |  Argentine |  also |  N |  mainly |  "" |  Portuguese | , |  primarily",keep_strong
microsoft/phi-2,capital__language,language,28,Colombia,The official language of Colombia is,spanish,"The official language of Colombia is Spanish, but there are also many indigenous",spanish,spanish,1,2,leading_space,599, sp,Spanish,0,12.12148018181324,43,4.4595148210646585e-05," Spanish |  the |  Cast |  Colombian |  also |  English |  a |  "" |  not |  Sp",keep_strong
microsoft/phi-2,capital__language,language,29,Saudi Arabia,The official language of Saudi Arabia is,arabic,"The official language of Saudi Arabia is Arabic, but English is widely spoken and",arabic,arabic,1,3,leading_space,610, ar,Arabic,0,13.139033630490303,23,0.0004281651054043323, Arabic |  Saudi |  the |  Modern |  a |  Standard |  also |  Persian |  Arab |  F,keep_strong
microsoft/phi-2,capital__language,language,30,Qatar,The official language of Qatar is,arabic,"The official language of Qatar is Arabic, but English is also widely spoken",arabic,arabic,1,3,leading_space,610, ar,Arabic,0,12.318119674921036,40,0.0001395581930410117, Arabic |  D |  Standard |  the |  English |  Modern |  Persian |  Gulf |  a |  Al,keep_strong
microsoft/phi-2,capital__language,language,31,UAE,The official language of UAE is,arabic,"The official language of UAE is Arabic, but English is widely spoken and",arabic,arabic,1,3,leading_space,610, ar,Arabic,0,10.863021919503808,84,5.712471102015115e-05," Arabic |  English |  Standard |  the |  a |  Gulf |  UAE |  not |  Persian |  """,keep_borderline
microsoft/phi-2,capital__language,language,32,Nigeria,The official language of Nigeria is,english,"The official language of Nigeria is English, but there are over 500 languages",english,english,1,1,leading_space,46932, english,English,0,12.675810158252716,24,9.395943925483152e-05, English |  H |  Nigerian |  the |  a |  Ig |  not |  also |  Arabic |  French,keep_strong
microsoft/phi-2,capital__language,language,33,Kenya,The official language of Kenya is,english,"The official language of Kenya is English, which is used in government,",english,english,1,1,leading_space,46932, english,English,0,11.70103245973587,60,5.303181387716904e-05, English |  Sw |  Kis |  the |  Kenya |  Kik |  Kenyan |  also |  K |  a,keep_borderline
microsoft/phi-2,past_tense__present_participle,past_tense,1,walk,The past tense of walk is,walked,"The past tense of walk is walked.
",walked,walked,1,1,leading_space,6807, walked,walked,1,22.695635676383972,1,0.9262925386428833," walked | : |  walk |  ' |  "" |  has | \n |  had |  have |  walking",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,2,play,The past tense of play is,played,"The past tense of play is played.
",played,played,1,1,leading_space,2826, played,played,1,19.835625648498535,1,0.7803668975830078," played |  plays |  "" |  ' |  past |  play | : |  playing |  has |  had",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,3,talk,The past tense of talk is,talked,"The past tense of talk is talked.
",talked,talked,1,1,leading_space,6619, talked,talked,1,19.244310975074768,1,0.7633426785469055," talked |  talk |  ' |  "" | : |  talks |  talking |  had |  spoke |  has",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,4,work,The past tense of work is,worked,"The past tense of work is worked.
",worked,worked,1,1,leading_space,3111, worked,worked,1,17.29734891653061,1,0.44181951880455017," worked |  work |  "" |  ' | : |  done |  have |  had |  works |  has",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,5,jump,The past tense of jump is,jumped,"The past tense of jump is jumped.
",jumped,jumped,1,1,leading_space,11687, jumped,jumped,1,20.748196959495544,1,0.8721843361854553," jumped | : |  jump |  "" |  jumps |  ' |  has |  j |  past | \n",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,6,look,The past tense of look is,looked,"The past tense of look is looked.
",looked,looked,1,1,leading_space,3114, looked,looked,1,22.062070339918137,1,0.8961594700813293," looked |  look | : |  has |  saw |  "" |  have |  had |  ' |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,7,live,The past tense of live is,lived,"The past tense of live is lived.
",lived,lived,1,1,leading_space,5615, lived,lived,1,16.642157316207886,1,0.26664653420448303," lived |  live |  to |  "" |  ' | : |  living |  already |  l |  been",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,8,love,The past tense of love is,loved,"The past tense of love is loved.
",loved,loved,1,1,leading_space,6151, loved,loved,1,16.592041432857513,1,0.26156991720199585," loved | : |  love |  ' |  "" |  l |  to |  fell | ... |  loving",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,9,wash,The past tense of wash is,washed,"The past tense of wash is washed.
",washed,washed,1,1,leading_space,18989, washed,washed,1,19.25109726190567,1,0.47263389825820923," washed |  was |  "" | : |  has |  wash |  ' |  had |  w |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,10,watch,The past tense of watch is,watched,"The past tense of watch is watched.
",watched,watched,1,1,leading_space,7342, watched,watched,1,19.106492698192596,1,0.5548463463783264," watched | : |  "" |  ' |  has |  had | ... |  have | "" |  w",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,11,cook,The past tense of cook is,cooked,"The past tense of cook is cooked.
",cooked,cooked,1,1,leading_space,15847, cooked,cooked,1,22.707221388816833,1,0.9357008934020996," cooked | : |  ' |  "" |  cook | \n |  had |  has | ... |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,12,start,The past tense of start is,started,"The past tense of start is started.
",started,started,1,1,leading_space,2067, started,started,1,18.639838337898254,1,0.5328497886657715," started |  start | : |  "" |  ' |  past |  starting |  has |  st |  stopped",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,13,stop,The past tense of stop is,stopped,"The past tense of stop is stopped.
",stopped,stopped,1,1,leading_space,5025, stopped,stopped,1,20.36238181591034,1,0.7430707812309265," stopped |  ' | : |  "" |  stop |  st |  sto | \n |  stopp |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,14,drop,The past tense of drop is,dropped,"The past tense of drop is dropped.

The past tense of",dropped,dropped,1,1,leading_space,5710, dropped,dropped,1,17.209535598754883,1,0.43277958035469055," dropped |  ' |  "" |  drops | : |  drop |  to |  dro |  has |  had",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,15,study,The past tense of study is,studied,"The past tense of study is studied.
",studied,studied,1,1,leading_space,9713, studied,studied,1,20.110473155975342,1,0.854182243347168," studied | : |  study |  "" |  ' |  stud |  has |  studying |  studies | \n",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,16,try,The past tense of try is,tried,"The past tense of try is tried.
",tried,tried,1,1,leading_space,3088, tried,tried,1,19.013038098812103,1,0.616351842880249," tried |  try |  "" | : |  has |  ' |  tries |  trying |  to |  had",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,17,learn,The past tense of learn is,learned,"The past tense of learn is learned.
",learned,learned,1,1,leading_space,4499, learned,learned,1,22.874001443386078,1,0.8435903787612915," learned |  learnt | : |  has |  ' |  "" |  l |  learn |  have |  had",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,18,paint,The past tense of paint is,painted,"The past tense of paint is painted.
",painted,painted,1,1,leading_space,13055, painted,painted,1,22.16217964887619,1,0.9505610466003418," painted |  ' | : |  "" |  has |  paint |  p |   |  had |  past",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,19,send,The past tense of send is,sent,"The past tense of send is sent.
",sent,sent,1,1,leading_space,1908, sent,sent,1,22.49799370765686,1,0.9490129351615906," sent |  send | : |  has |  "" |  had |  ' |  s |  have |  sends",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,20,make,The past tense of make is,made,The past tense of make is made by adding -ed to the base,made by adding -ed,made by adding -ed,1,1,leading_space,925, made,made,1,22.457099616527557,1,0.9160794019699097," made |  has |  had |  "" |  have |  ' |  make |  makes | : |  to",keep_strong
microsoft/phi-2,past_tense__present_participle,past_tense,21,keep,The past tense of keep is,kept,"The past tense of keep is kept.
",kept,kept,1,1,leading_space,4030, kept,kept,1,21.212197303771973,1,0.782287061214447," kept |  keep |  had |  has |  have |  "" |  ' | : |  keeping |  keeps",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,1,walk,The present participle of walk is,walking,"The present participle of walk is walking.
",walking,walking,1,1,leading_space,6155, walking,walking,1,20.497448921203613,1,0.7580925822257996," walking |  walk |  ' |  being |  "" | : |   |  walked |  w |  -",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,2,play,The present participle of play is,playing,"The present participle of play is playing.
",playing,playing,1,1,leading_space,2712, playing,playing,1,17.883540153503418,1,0.47040894627571106," playing |  play |  being |  played |  "" |  ' |  pl |  player |  - |  playful",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,3,talk,The present participle of talk is,talking,"The present participle of talk is talking.
",talking,talking,1,1,leading_space,3375, talking,talking,1,19.15843951702118,1,0.6963425874710083," talking |  talk |  ' |  being |  "" |  speaking |  walking |  talked |  t | :",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,4,work,The present participle of work is,working,"The present participle of work is working.
",working,working,1,1,leading_space,1762, working,working,1,17.3816796541214,1,0.44178512692451477," working |  work |  ' |  "" |  doing |  being |  works |  worker |   |  currently",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,5,jump,The present participle of jump is,jumping,"The present participle of jump is jumping.
",jumping,jumping,1,1,leading_space,14284, jumping,jumping,1,19.507519960403442,1,0.6418472528457642," jumping |  jump |  ' |  "" | : |  jumped |  jumps |  j |  being |  -",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,6,look,The present participle of look is,looking,"The present participle of look is looking.
",looking,looking,1,1,leading_space,2045, looking,looking,1,19.490190029144287,1,0.6311193108558655," looking |  look |  ' |  being |  "" |   | : |  - |  l |  looked",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,7,live,The present participle of live is,living,"The present participle of live is living.
",living,living,1,1,leading_space,2877, living,living,1,18.038938403129578,1,0.44641879200935364," living |  live |  l |  liv |  being |  ' |  "" |  alive |  lived |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,8,love,The present participle of love is,loving,"The present participle of love is loving.
",loving,loving,1,1,leading_space,14442, loving,loving,1,16.476126432418823,1,0.25809091329574585," loving |  love |  l |  ' |  "" |  being |  lov | : |  - |  lo",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,9,wash,The present participle of wash is,washing,"The present participle of wash is washing.
",washing,washing,1,1,leading_space,20518, washing,washing,1,17.92670702934265,1,0.4539705812931061," washing |  wash |  being |  was |  ' |  "" |  - |  wa |  washed |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,10,watch,The present participle of watch is,watching,"The present participle of watch is watching.
",watching,watching,1,1,leading_space,4964, watching,watching,1,19.343090534210205,1,0.5786640644073486," watching |  being |  watch |  ' |  "" |  - |  watched | : |   |  �",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,11,cook,The present participle of cook is,cooking,"The present participle of cook is cooking.
",cooking,cooking,1,1,leading_space,10801, cooking,cooking,1,20.512179136276245,1,0.7382286190986633," cooking |  cook |  ' |  being |  "" | : |  - |   |  currently |  cooked",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,12,start,The present participle of start is,starting,"The present participle of start is starting.
",starting,starting,1,1,leading_space,3599, starting,starting,1,18.622923254966736,1,0.4798922538757324," starting |  start |  ' |  "" |  currently |  started |  being |  still |  st |  running",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,13,stop,The present participle of stop is,stopping,"The present participle of stop is stopping.
",stopping,stopping,1,1,leading_space,12225, stopping,stopping,1,16.792221307754517,1,0.2732926905155182," stopping |  stop |  ' |  "" |  st |  stopp |  sto |  stopped | : |  being",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,14,drop,The present participle of drop is,dropping,"The present participle of drop is dropping.
",dropping,dropping,1,1,leading_space,12047, dropping,dropping,1,18.33131182193756,1,0.4970043897628784," dropping |  ' |  drop |  dro |  "" |  being |  - |  drops |  dropped | :",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,15,study,The present participle of study is,studying,"The present participle of study is studying.
",studying,studying,1,1,leading_space,11065, studying,studying,1,15.554929852485657,1,0.24754375219345093," studying |  "" |  study |  ' |  stud |  being |  studied |   |  � | :",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,16,try,The present participle of try is,trying,"The present participle of try is trying.
",trying,trying,1,1,leading_space,2111, trying,trying,1,17.414664268493652,1,0.309142142534256," trying |  try |  tr |  ' |  tri |  "" |  t |  being |  doing |  -",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,17,learn,The present participle of learn is,learning,"The present participle of learn is learning.
",learning,learning,1,1,leading_space,4673, learning,learning,1,19.464297652244568,1,0.6870667338371277," learning |  learn |  ' |  being |  "" | : |   |  studying |  lear |  -",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,18,paint,The present participle of paint is,painting,"The present participle of paint is painting.
",painting,painting,1,1,leading_space,12036, painting,painting,1,19.122000217437744,1,0.6140151619911194," painting |  painted |  being |  paint |  ' |  "" |  p |  - | : |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,19,send,The present participle of send is,sending,"The present participle of send is sending.
",sending,sending,1,1,leading_space,7216, sending,sending,1,18.783024191856384,1,0.6324688792228699," sending |  being |  sent |  send |  s |  ' |  "" | : |  - |  (",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,20,make,The present participle of make is,making,"The present participle of make is making.
",making,making,1,1,leading_space,1642, making,making,1,20.366706490516663,1,0.8467037081718445," making |  make |  ' |  being |  "" |  doing |  - |  made |  makes |  ",keep_strong
microsoft/phi-2,past_tense__present_participle,present_participle,21,keep,The present participle of keep is,keeping,"The present participle of keep is keeping.
",keeping,keeping,1,1,leading_space,5291, keeping,keeping,1,18.620878100395203,1,0.5365174412727356," keeping |  keep |  being |  ' |  kept |  "" |  - |   |  still |  in",keep_strong
microsoft/phi-2,plural,plural,1,cat,The plural of cat is,cats,"The plural of cat is cats.
",cats,cats,1,1,leading_space,11875, cats,cats,1,20.223798274993896,1,0.7681753635406494," cats |  not | : |  "" |  ' |  still |  cat |  fel |  ( | """,keep_strong
microsoft/phi-2,plural,plural,2,dog,The plural of dog is,dogs,"The plural of dog is dogs.
",dogs,dogs,1,1,leading_space,6844, dogs,dogs,1,20.2008957862854,1,0.7513749003410339," dogs |  not | : |  "" |  ' |  dog |  can |  still |  < |  **",keep_strong
microsoft/phi-2,plural,plural,3,car,The plural of car is,cars,"The plural of car is cars.
",cars,cars,1,1,leading_space,5006, cars,cars,1,21.45677649974823,1,0.9210392236709595," cars |  not | : |  "" |  ' |  car |  ** |  vehicles | \n |  *",keep_strong
microsoft/phi-2,plural,plural,4,tree,The plural of tree is,trees,"The plural of tree is trees.
",trees,trees,1,1,leading_space,7150, trees,trees,1,20.197729110717773,1,0.8638505339622498," trees |  ' |  not |  "" | : |  tree |  still |  * | "" |  **",keep_strong
