model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
microsoft/phi-2,language__capital,language,capital,Greece,Netherlands,22,greek,amsterdam,athens,"The official language of Greece is Athens.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Greece,Netherlands,24,greek,amsterdam,athens,"The official language of Greece is Amsterdam.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Greece,Netherlands,26,greek,amsterdam,athens,"The official language of Greece is Amsterdam.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Greece,Netherlands,28,greek,amsterdam,athens,"The official language of Greece is Amsterdam.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Greece,Netherlands,30,greek,amsterdam,athens,"The official language of Greece is Amsterdam.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,0,ankara,hungarian,turkish,"The capital of Turkey is Ankara.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,2,ankara,hungarian,turkish,"The capital of Turkey is Ankara.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,4,ankara,hungarian,turkish,"The capital of Turkey is Ankara.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,6,ankara,hungarian,turkish,"The capital of Turkey is Ankara.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,8,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the official language is Turkish",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,10,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the official language is Turkish",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,12,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the official language is Turkish",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,14,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,16,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,18,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,20,ankara,hungarian,turkish,"The capital of Turkey is Turkish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,22,ankara,hungarian,turkish,"The capital of Turkey is Turkish.
",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,24,ankara,hungarian,turkish,"The capital of Turkey is Hungarian.

Solution:
The",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,26,ankara,hungarian,turkish,"The capital of Turkey is Hungarian.

Solution:
The",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,28,ankara,hungarian,turkish,"The capital of Turkey is Hungarian.

Solution:
The",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Turkey,Hungary,30,ankara,hungarian,turkish,"The capital of Turkey is Hungarian.

Solution:
The",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,0,turkish,budapest,ankara,"The official language of Turkey is Turkish, which is spoken by the majority",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,2,turkish,budapest,ankara,"The official language of Turkey is Turkish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,4,turkish,budapest,ankara,"The official language of Turkey is Turkish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,6,turkish,budapest,ankara,"The official language of Turkey is Turkish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,8,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,10,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,12,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,14,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,16,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,18,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,20,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,22,turkish,budapest,ankara,"The official language of Turkey is Ankara.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,24,turkish,budapest,ankara,"The official language of Turkey is Budapest.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,26,turkish,budapest,ankara,"The official language of Turkey is Budapest.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,28,turkish,budapest,ankara,"The official language of Turkey is Budapest.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Turkey,Hungary,30,turkish,budapest,ankara,"The official language of Turkey is Budapest Turkish, which is a dialect of",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,0,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,2,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,4,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,6,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,8,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,10,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,12,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,14,warsaw,french,polish,"The capital of Poland is Warsaw.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Poland,France,16,warsaw,french,polish,"The capital of Poland is Polish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,18,warsaw,french,polish,"The capital of Poland is Polish, and the capital of France is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,20,warsaw,french,polish,"The capital of Poland is French.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,22,warsaw,french,polish,"The capital of Poland is French.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,24,warsaw,french,polish,"The capital of Poland is French.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,26,warsaw,french,polish,"The capital of Poland is French.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,28,warsaw,french,polish,"The capital of Poland is French.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Poland,France,30,warsaw,french,polish,"The capital of Poland is French.""

Solution:

",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,0,polish,paris,warsaw,"The official language of Poland is Polish, which is spoken by the majority",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Poland,France,2,polish,paris,warsaw,"The official language of Poland is Polish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Poland,France,4,polish,paris,warsaw,"The official language of Poland is Polish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Poland,France,6,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,8,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,10,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,12,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,14,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,16,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,18,polish,paris,warsaw,"The official language of Poland is Warsaw.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,20,polish,paris,warsaw,"The official language of Poland is Paris.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,22,polish,paris,warsaw,"The official language of Poland is Paris.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,24,polish,paris,warsaw,"The official language of Poland is Paris.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,26,polish,paris,warsaw,"The official language of Poland is Paris.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,28,polish,paris,warsaw,"The official language of Poland is Paris.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Poland,France,30,polish,paris,warsaw,"The official language of Poland is Parisian, but the majority of the",mixed_or_other,0,0,0,1
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,0,amsterdam,spanish,dutch,"The capital of Netherlands is Amsterdam.
    How many more tickets",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,2,amsterdam,spanish,dutch,"The capital of Netherlands is Amsterdam.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,4,amsterdam,spanish,dutch,"The capital of Netherlands is Amsterdam.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,6,amsterdam,spanish,dutch,"The capital of Netherlands is Amsterdam.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,8,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch.
",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,10,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the capital of Belgium is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,12,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the capital of Belgium is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,14,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the capital of Belgium is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,16,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the capital of Belgium is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,18,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the capital of Belgium is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,20,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch.
",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,22,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish, but the capital of Spain is",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,24,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,26,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,28,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Netherlands,Colombia,30,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,0,dutch,bogota,amsterdam,"The official language of Netherlands is Dutch, which is spoken by the majority",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,2,dutch,bogota,amsterdam,"The official language of Netherlands is Dutch.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,4,dutch,bogota,amsterdam,"The official language of Netherlands is Dutch.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,6,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,8,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,10,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,12,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,14,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,16,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,18,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,20,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá.
",mixed_or_other,0,0,0,1
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,22,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá.
",mixed_or_other,0,0,0,1
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,24,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá, Colombia.
",mixed_or_other,0,0,0,1
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,26,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá, Colombia.
",mixed_or_other,0,0,0,1
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,28,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá, Colombia.
",mixed_or_other,0,0,0,1
microsoft/phi-2,language__capital,language,capital,Netherlands,Colombia,30,dutch,bogota,amsterdam,"The official language of Netherlands is Bogotá, Colombia.
",mixed_or_other,0,0,0,1
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,0,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,2,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,4,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,6,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,8,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,10,stockholm,english,swedish,"The capital of Sweden is Stockholm.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,12,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,14,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,16,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,18,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,20,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,22,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,24,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,26,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,28,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Sweden,Nigeria,30,stockholm,english,swedish,"The capital of Sweden is English.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,0,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by the majority",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,2,swedish,abuja,stockholm,"The official language of Sweden is Swedish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,4,swedish,abuja,stockholm,"The official language of Sweden is Swedish.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,6,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,8,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,10,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,12,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,14,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,16,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,18,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,20,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,22,swedish,abuja,stockholm,"The official language of Sweden is Stockholm.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,24,swedish,abuja,stockholm,"The official language of Sweden is Abuja, but the majority of the",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,26,swedish,abuja,stockholm,"The official language of Sweden is Abuja, but the majority of the",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,28,swedish,abuja,stockholm,"The official language of Sweden is Abuja, but the majority of the",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Sweden,Nigeria,30,swedish,abuja,stockholm,"The official language of Sweden is Abuja, but the majority of the",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,0,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,2,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,4,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,6,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,8,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,10,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,12,oslo,korean,norwegian,"The capital of Norway is Oslo.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,14,oslo,korean,norwegian,"The capital of Norway is Norwegian, but the capital of Sweden is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,16,oslo,korean,norwegian,"The capital of Norway is Norwegian, but the capital of Sweden is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,18,oslo,korean,norwegian,"The capital of Norway is Norwegian, but the capital of Sweden is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,20,oslo,korean,norwegian,"The capital of Norway is Norwegian, but the capital of Sweden is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,22,oslo,korean,norwegian,"The capital of Norway is Korean.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,24,oslo,korean,norwegian,"The capital of Norway is Korean.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,26,oslo,korean,norwegian,"The capital of Norway is Korean.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,28,oslo,korean,norwegian,"The capital of Norway is Korean.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Norway,South Korea,30,oslo,korean,norwegian,"The capital of Norway is Korean.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,0,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is spoken by the majority",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,2,norwegian,seoul,oslo,"The official language of Norway is Norwegian.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,4,norwegian,seoul,oslo,"The official language of Norway is Norwegian.
",original_retained,0,0,1,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,6,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,8,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,10,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,12,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,14,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,16,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,18,norwegian,seoul,oslo,"The official language of Norway is Oslo.
",relation_wins,0,1,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,20,norwegian,seoul,oslo,"The official language of Norway is Seoul.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,22,norwegian,seoul,oslo,"The official language of Norway is Seoul, South Korea.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,24,norwegian,seoul,oslo,"The official language of Norway is Seoul, South Korea.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,26,norwegian,seoul,oslo,"The official language of Norway is Seoul, South Korea.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,28,norwegian,seoul,oslo,"The official language of Norway is Seoul, South Korea.
",entity_wins,1,0,0,0
microsoft/phi-2,language__capital,language,capital,Norway,South Korea,30,norwegian,seoul,oslo,"The official language of Norway is Seoul, South Korea.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,0,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,2,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,4,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,6,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,8,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,10,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,12,copenhagen,arabic,danish,"The capital of Denmark is Copenhagen.
",original_retained,0,0,1,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,14,copenhagen,arabic,danish,"The capital of Denmark is Danish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,16,copenhagen,arabic,danish,"The capital of Denmark is Danish, but the capital of Norway is",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,18,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is also the name of",relation_wins,0,1,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,20,copenhagen,arabic,danish,"The capital of Denmark is Arabic.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,22,copenhagen,arabic,danish,"The capital of Denmark is Arabic.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,24,copenhagen,arabic,danish,"The capital of Denmark is Arabic.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,26,copenhagen,arabic,danish,"The capital of Denmark is Arabic.
",entity_wins,1,0,0,0
microsoft/phi-2,capital__language,capital,language,Denmark,Saudi Arabia,28,copenhagen,arabic,danish,"The capital of Denmark is Arabic.
",entity_wins,1,0,0,0
